"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         561,      -13.06635785,      -10.84525639,      -10.44574766,      -7.580637108,       -16.1732116
          0,           0,         562,      -13.08499114,      -10.85360232,      -10.46969642,      -7.598688977,      -16.21693317
          0,           0,         563,      -13.10855797,      -10.86393037,      -10.48984315,      -7.621616867,      -16.17547133
          0,           0,         564,      -13.13244207,      -10.86767535,      -10.50355704,       -7.64467803,       -16.1376802
          0,           0,         565,       -13.1583241,      -10.91978481,      -10.51184731,      -7.671094084,      -16.14094869
          0,           0,         566,      -13.16146759,       -10.9294795,      -10.51186882,      -7.674619945,      -16.12015081
          0,           0,         567,      -13.17279663,      -10.94965164,      -10.52041795,      -7.686495901,      -16.09034462
          0,           0,         568,      -13.18750282,      -10.98036635,      -10.53831919,      -7.702052874,      -16.13009019
          0,           0,         569,      -13.20015725,      -10.98663655,      -10.56247629,      -7.714578234,      -16.20476922
          0,           0,         570,      -13.21520649,      -10.99474961,      -10.59005692,      -7.729503666,       -16.2845407
          0,           0,         571,      -13.23475085,      -11.01060479,      -10.61661544,      -7.748622361,      -16.35620312
          0,           0,         572,      -13.25525722,      -11.02075397,      -10.63939712,      -7.768881008,      -16.36759966
          0,           0,         573,      -13.27693115,      -11.01994788,      -10.65702541,      -7.789419297,      -16.31423003
          0,           0,         574,      -13.30797642,      -11.05435674,       -10.6697377,      -7.820396368,       -16.3006022
          0,           0,         575,      -13.32102773,      -11.09018674,      -10.67253586,      -7.833860051,      -16.30346337
          0,           0,         576,      -13.32467155,      -11.09088011,       -10.6755257,      -7.837792037,      -16.25737737
          0,           0,         577,      -13.34021969,      -11.12598301,       -10.6876473,       -7.85428823,      -16.25779886
          0,           0,         578,       -13.3538011,      -11.14750826,      -10.70865429,      -7.868438173,      -16.32525479
          0,           0,         579,      -13.36486075,      -11.14299725,      -10.73426597,      -7.878956917,      -16.40421529
          0,           0,         580,        -13.381869,      -11.15373599,      -10.76202275,      -7.896046387,      -16.48573804
          0,           0,         581,      -13.40283789,      -11.16818446,      -10.78834633,      -7.916206719,      -16.53917649
          0,           0,         582,      -13.42588093,      -11.18668562,      -10.80845121,      -7.938973429,      -16.51584916
          0,           0,         583,       -13.4494532,      -11.18927173,      -10.82327655,      -7.961777664,       -16.4671527
          0,           0,         584,      -13.47687812,      -11.22692582,      -10.83392801,      -7.989190008,      -16.46770748
          0,           0,         585,      -13.48160201,      -11.25582987,      -10.83333345,      -7.994777055,      -16.45597576
          0,           0,         586,       -13.4901331,      -11.25733225,      -10.83987873,      -8.003696577,      -16.41027891
          0,           0,         587,      -13.50496263,      -11.28867691,      -10.85639906,      -8.019076979,       -16.4356904
          0,           0,         588,       -13.5181112,      -11.30166019,      -10.87973683,      -8.032288754,      -16.50845761
          0,           0,         589,      -13.53236683,      -11.30936397,      -10.90595914,      -8.046624962,      -16.58843136
          0,           0,         590,      -13.55020025,      -11.32323694,      -10.93294041,      -8.063860659,       -16.6623896
          0,           0,         591,      -13.56893571,       -11.3250808,        -10.957204,      -8.082127675,      -16.69160829
          0,           0,         592,      -13.59548962,      -11.34072604,      -10.97691999,      -8.107776451,      -16.64055836
          0,           0,         593,      -13.61704513,      -11.35002097,      -10.98771836,      -8.129078156,      -16.61440238
          0,           0,         594,      -13.64197266,      -11.40820427,      -10.99437644,      -8.154801248,      -16.62757758
          0,           0,         595,      -13.64293436,      -11.39954442,      -10.99650117,      -8.155538358,      -16.59241634
          0,           0,         596,      -13.65388541,      -11.41829228,      -11.00590333,      -8.167785033,      -16.57959715
          0,           0,         597,      -13.66912699,      -11.45501409,      -11.02535607,      -8.182911309,      -16.62727902
          0,           0,         598,      -13.68419395,      -11.46334104,      -11.05096637,      -8.198205783,      -16.70633511
          0,           0,         599,      -13.69671921,      -11.46282264,      -11.07799075,      -8.210444483,      -16.78748289
          0,           0,         600,      -13.71214861,      -11.46677405,      -11.10292283,      -8.225025619,      -16.85235324
          0,           0,         601,      -13.73788665,      -11.48939149,      -11.12581844,      -8.250292065,      -16.84724221
          0,           0,         602,      -13.75905681,      -11.48924712,      -11.14181447,      -8.270359171,      -16.79242402
          0,           0,         603,      -13.78762758,      -11.50930875,       -11.1530175,      -8.298879253,      -16.78341566
          0,           0,         604,      -13.79500992,       -11.5429644,      -11.15252685,      -8.306437342,      -16.77607603
          0,           0,         605,      -13.80233062,      -11.55383193,      -11.15812137,      -8.314737602,      -16.72483784
          0,           0,         606,      -13.81854945,       -11.5990851,      -11.17129776,      -8.332824201,      -16.74256939
          0,           0,         607,      -13.83030383,      -11.59797224,      -11.19358445,      -8.342685011,      -16.81547485
          0,           0,         608,      -13.84447387,      -11.62260772,      -11.21880654,      -8.357654198,      -16.88545639
          0,           0,         609,      -13.86428985,      -11.62170193,       -11.2488647,      -8.377353983,      -16.95972594
          0,           0,         610,      -13.87368247,      -11.60904648,      -11.27179889,      -8.385122405,      -17.00504853
          0,           0,         611,      -13.90781851,      -11.64777502,      -11.29080279,      -8.418635185,        -16.962476
          0,           0,         612,      -13.93026268,      -11.66444523,        -11.303598,      -8.441951735,      -16.92348893
          0,           0,         613,      -13.94813344,      -11.66861479,       -11.3141033,      -8.457071417,      -16.92476591
          0,           0,         614,      -13.95577022,      -11.71065265,       -11.3140387,      -8.468209383,      -16.91522765
          0,           0,         615,      -13.96237024,      -11.70283643,      -11.32168026,      -8.473193936,      -16.90766111
          0,           0,         616,       -13.9785938,      -11.74260101,      -11.34067736,      -8.490551857,      -16.95384522
          0,           0,         617,      -13.98937159,      -11.75892323,      -11.36158811,      -8.502227011,      -17.02645738
          0,           0,         618,      -14.00813134,      -11.75958938,      -11.39174516,      -8.519774373,      -17.09196025
