"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1305,      -5.327062288,       -2.74337529,      -3.279740726,      0.1092315067,      -5.284655795
          0,           0,        1306,      -5.333896985,      -2.747599543,      -3.271766427,      0.1038224065,      -5.289595186
          0,           0,        1307,      -5.339505615,      -2.751785803,      -3.263357599,     0.09950569605,       -5.29458157
          0,           0,        1308,      -5.343795643,      -2.755930199,      -3.254615808,     0.09633686241,      -5.299615018
          0,           0,        1309,      -5.346698049,      -2.760029009,       -3.24563325,     0.09435218915,      -5.304695562
          0,           0,        1310,      -5.348171736,      -2.764078572,      -3.236492372,     0.09356673486,      -5.309823191
          0,           0,        1311,        -5.3482063,      -2.768075413,      -3.227265907,     0.09397345539,      -5.314997853
          0,           0,        1312,      -5.346822752,      -2.772016182,      -3.218017263,      0.0955435815,      -5.320219445
          0,           0,        1313,      -5.344072134,      -2.775897662,       -3.20880113,     0.09822820133,      -5.325487805
          0,           0,        1314,      -5.340032171,      -2.779716747,      -3.199664218,      0.1019608859,      -5.330802729
          0,           0,        1315,      -5.334802422,      -2.783470452,      -3.190646102,      0.1066610424,      -5.336163976
          0,           0,        1316,      -5.328492221,      -2.787155948,      -3.181779853,      0.1122450153,       -5.34157123
          0,           0,        1317,      -5.321226795,       -2.79077048,      -3.173093949,       0.118615901,       -5.34702411
          0,           0,        1318,      -5.313144577,      -2.794311133,      -3.164611055,      0.1256634875,       -5.35252217
          0,           0,        1319,      -5.304375654,      -2.797775506,      -3.156348256,      0.1332874371,      -5.358064903
          0,           0,        1320,      -5.295045609,      -2.801161508,      -3.148319789,      0.1413903542,      -5.363651711
          0,           0,        1321,      -5.285272492,      -2.804467236,       -3.14053748,      0.1498798365,      -5.369281923
          0,           0,        1322,       -5.27516487,      -2.807690939,      -3.133010249,      0.1586696409,      -5.374954791
          0,           0,        1323,      -5.264820936,      -2.810830844,      -3.125746695,      0.1676809032,      -5.380669477
          0,           0,        1324,       -5.25432781,      -2.813885571,      -3.118751974,      0.1768422333,      -5.386425054
          0,           0,        1325,      -5.243761898,      -2.816854011,      -3.112029479,      0.1860896688,      -5.392220503
          0,           0,        1326,      -5.233189262,        -2.8197352,      -3.105581668,      0.1953668313,      -5.398054701
          0,           0,        1327,      -5.222666393,      -2.822528456,      -3.099410061,        0.20462452,       -5.40392642
          0,           0,        1328,       -5.21223797,      -2.825277085,      -3.093510138,      0.2138224859,      -5.409834334
          0,           0,        1329,      -5.201948823,      -2.827935477,      -3.087887931,       0.222920246,      -5.415776951
          0,           0,        1330,      -5.191834402,      -2.830501397,      -3.082543235,       0.231883762,      -5.421752707
          0,           0,        1331,      -5.181919661,      -2.832980689,      -3.077473267,      0.2406897299,       -5.42775991
          0,           0,        1332,      -5.172225532,      -2.835376096,      -3.072676601,      0.2493176778,      -5.433796732
          0,           0,        1333,      -5.162768948,      -2.837690274,      -3.068153152,      0.2577503604,      -5.439861198
          0,           0,        1334,      -5.153563916,      -2.839925733,      -3.063901555,      0.2659727069,      -5.445951187
          0,           0,        1335,      -5.144621641,      -2.842084407,      -3.059918526,      0.2739719981,      -5.452064429
          0,           0,        1336,       -5.13595054,      -2.844167987,      -3.056199962,      0.2817381897,      -5.458198501
          0,           0,        1337,      -5.127556687,      -2.846178336,      -3.052742053,      0.2892635749,      -5.464350823
          0,           0,        1338,      -5.119444322,      -2.848117479,      -3.049541778,      0.2965422674,      -5.470518651
          0,           0,        1339,      -5.111616155,      -2.849987365,      -3.046596922,      0.3035698938,      -5.476699072
          0,           0,        1340,      -5.104073557,      -2.851789781,      -3.043905831,      0.3103434065,      -5.482889001
          0,           0,        1341,      -5.096816794,      -2.853526433,      -3.041467078,      0.3168608604,      -5.489085177
          0,           0,        1342,      -5.089845287,      -2.855199045,      -3.039279187,       0.323121159,      -5.495284162
          0,           0,        1343,      -5.083157825,      -2.856809428,      -3.037340501,       0.329123847,      -5.501482338
          0,           0,        1344,      -5.076752728,      -2.858359494,      -3.035649178,      0.3348689794,      -5.507675903
          0,           0,        1345,       -5.07062794,      -2.859851264,      -3.034203284,      0.3403570444,      -5.513860876
          0,           0,        1346,      -5.064781109,      -2.861286947,      -3.033000885,      0.3455889028,      -5.520033092
          0,           0,        1347,       -5.05920965,      -2.862668893,      -3.032040121,      0.3505657296,      -5.526188205
          0,           0,        1348,      -5.053910803,      -2.863999612,      -3.031319246,       0.355288951,      -5.532321695
          0,           0,        1349,       -5.04888168,      -2.865281914,      -3.030836647,      0.3597601957,      -5.538428868
          0,           0,        1350,      -5.044119299,       -2.86651875,      -3.030590851,      0.3639812603,      -5.544504862
          0,           0,        1351,      -5.039620638,      -2.867713122,      -3.030580516,      0.3679540448,      -5.550544656
          0,           0,        1352,      -5.035382593,      -2.868868309,      -3.030804476,      0.3716806209,      -5.556543082
          0,           0,        1353,      -5.031402066,      -2.869987508,      -3.031261697,      0.3751631129,      -5.562494834
          0,           0,        1354,      -5.027676008,      -2.871074048,      -3.031951281,      0.3784036489,      -5.568394483
          0,           0,        1355,      -5.024201444,      -2.872131064,      -3.032872325,      0.3814043504,      -5.574236492
          0,           0,        1356,      -5.020975429,      -2.873161968,      -3.034024129,      0.3841673535,      -5.580015234
          0,           0,        1357,      -5.017995065,      -2.874170206,      -3.035406282,      0.3866948112,      -5.585725008
          0,           0,        1358,      -5.015257635,      -2.875159242,      -3.037018389,        0.38898872,      -5.591360068
          0,           0,        1359,      -5.012760511,      -2.876132547,      -3.038859893,      0.3910509881,      -5.596914646
          0,           0,        1360,      -5.010500943,      -2.877093557,       -3.04093065,      0.3928837724,      -5.602382976
          0,           0,        1361,      -5.008476412,      -2.878045723,      -3.043230863,      0.3944890651,      -5.607759322
          0,           0,        1362,      -5.006684545,      -2.878992497,      -3.045760736,      0.3958687114,      -5.613038011
          0,           0,        1363,      -5.005123093,      -2.879937251,      -3.048520489,      0.3970244383,      -5.618213464
          0,           0,        1364,      -5.003789926,      -2.880883277,      -3.051510378,      0.3979578793,      -5.623280227
          0,           0,        1365,      -5.002683021,      -2.881833792,      -3.054730712,      0.3986705834,      -5.628233008
          0,           0,        1366,       -5.00180047,       -2.88279194,      -3.058181865,      0.3991640147,      -5.633066713
          0,           0,        1367,      -5.001140475,       -2.88376077,      -3.061864298,      0.3994395516,      -5.637776476
          0,           0,        1368,      -5.000701354,      -2.884743229,       -3.06577857,      0.3994984848,        -5.6423577
          0,           0,        1369,      -5.000481232,      -2.885742261,      -3.069927044,      0.3993423919,      -5.646806087
          0,           0,        1370,      -5.000478699,      -2.886760589,      -3.074310773,       0.398972291,      -5.651117682
          0,           0,        1371,       -5.00069282,      -2.887800799,      -3.078931185,      0.3983886376,      -5.655288891
          0,           0,        1372,      -5.001122565,      -2.888865301,      -3.083789286,      0.3975921854,      -5.659316506
          0,           0,        1373,      -5.001766884,       -2.88995626,      -3.088884844,      0.3965837145,      -5.663197737
          0,           0,        1374,      -5.002624671,      -2.891075797,      -3.094218016,      0.3953640338,      -5.666930249
          0,           0,        1375,      -5.003694911,      -2.892225958,      -3.099788975,      0.3939338871,      -5.670512175
          0,           0,        1376,      -5.004976741,      -2.893408656,      -3.105597905,      0.3922938906,      -5.673942135
          0,           0,        1377,      -5.006469423,      -2.894625668,      -3.111645143,      0.3904445401,      -5.677219246
          0,           0,        1378,      -5.008172342,      -2.895878503,        -3.1179313,      0.3883862175,      -5.680343129
          0,           0,        1379,      -5.010085018,      -2.897168894,      -3.124457267,      0.3861191612,      -5.683313914
          0,           0,        1380,      -5.012207196,        -2.8984989,      -3.131223994,      0.3836433702,      -5.686132233
          0,           0,        1381,      -5.014538207,      -2.899905834,      -3.138230639,      0.3809592481,      -5.688799207
          0,           0,        1382,      -5.017077322,      -2.901370649,      -3.145479264,      0.3780676217,       -5.69131648
          0,           0,        1383,      -5.019823318,      -2.902873902,      -3.152973278,      0.3749698821,      -5.693686191
          0,           0,        1384,      -5.022776917,      -2.904422153,      -3.160713315,      0.3716648101,      -5.695910928
          0,           0,        1385,      -5.025940134,      -2.906016312,       -3.16869783,      0.3681495871,        -5.6979937
          0,           0,        1386,      -5.029314261,      -2.907654926,      -3.176924688,      0.3644224535,       -5.69993792
          0,           0,        1387,      -5.032899745,      -2.909335654,      -3.185391527,       0.360482919,      -5.701747383
          0,           0,        1388,      -5.036696534,      -2.911056553,      -3.194095344,      0.3563312452,      -5.703426231
          0,           0,        1389,      -5.040710791,      -2.912815873,      -3.203037969,      0.3519599661,      -5.704978925
          0,           0,        1390,      -5.044933257,      -2.914613935,      -3.212210437,      0.3473813581,      -5.706410217
          0,           0,        1391,      -5.049363288,       -2.91644993,      -3.221605696,      0.3425960005,      -5.707725117
          0,           0,        1392,       -5.05400262,      -2.918322922,      -3.231217466,      0.3376016046,      -5.708928846
          0,           0,        1393,      -5.058852823,        -2.9202329,      -3.241038865,      0.3323964026,      -5.710026808
          0,           0,        1394,      -5.063915328,      -2.922179631,      -3.251061088,      0.3269789255,       -5.71102456
          0,           0,        1395,      -5.069191264,      -2.924162593,      -3.261272702,         0.3213481,      -5.711927766
          0,           0,        1396,      -5.074681345,      -2.926181111,      -3.271659748,      0.3155033535,      -5.712742169
          0,           0,        1397,      -5.080386059,      -2.928234746,      -3.282205146,      0.3094443375,      -5.713473578
          0,           0,        1398,      -5.086306148,      -2.930324166,      -3.292888158,      0.3031703592,      -5.714127814
          0,           0,        1399,      -5.092441802,      -2.932448261,      -3.303685276,      0.2966815632,      -5.714710681
          0,           0,        1400,      -5.098792834,      -2.934605938,      -3.314570084,      0.2899787264,      -5.715227954
          0,           0,        1401,      -5.105358908,      -2.936796072,      -3.325511845,      0.2830629048,      -5.715685345
          0,           0,        1402,      -5.112139562,      -2.939017609,      -3.336474428,      0.2759353448,      -5.716088483
          0,           0,        1403,      -5.119134164,      -2.941269417,      -3.347415856,      0.2685975269,      -5.716442898
          0,           0,        1404,      -5.126341851,      -2.943550175,       -3.35828819,      0.2610512502,      -5.716753995
          0,           0,        1405,      -5.133761464,      -2.945858343,       -3.36903756,      0.2532987347,      -5.717027047
          0,           0,        1406,       -5.14139147,      -2.948192165,      -3.379604309,      0.2453427406,      -5.717267178
          0,           0,        1407,      -5.149229887,      -2.950549748,      -3.389923233,      0.2371866868,      -5.717479351
          0,           0,        1408,      -5.157274206,      -2.952929071,      -3.399923965,      0.2288347544,      -5.717668362
          0,           0,        1409,      -5.165521314,      -2.955327975,      -3.409531563,      0.2202919854,      -5.717838828
          0,           0,        1410,      -5.173967407,      -2.957744152,      -3.418667416,      0.2115643974,      -5.717995189
          0,           0,        1411,      -5.182607877,      -2.960175125,       -3.42725056,      0.2026591139,      -5.718141692
          0,           0,        1412,      -5.191437197,      -2.962618266,      -3.435199422,      0.1935845122,      -5.718282393
          0,           0,        1413,      -5.200448779,      -2.965070797,       -3.44243403,      0.1843503879,      -5.718421161
          0,           0,        1414,      -5.209634829,       -2.96752982,      -3.448878484,      0.1749681315,      -5.718561462
          0,           0,        1415,      -5.219072649,      -2.970011585,      -3.454481227,      0.1653158745,      -5.718706672
          0,           0,        1416,      -5.228698706,      -2.972505151,      -3.459008468,      0.1554680437,      -5.718860305
          0,           0,        1417,      -5.238430996,      -2.974978763,      -3.462276768,      0.1455496301,      -5.719025583
          0,           0,        1418,      -5.248275985,      -2.977416257,      -3.464296367,      0.1355743636,      -5.719205379
          0,           0,        1419,      -5.258238711,      -2.979817166,      -3.465091996,       0.125548499,      -5.719402401
          0,           0,        1420,       -5.26831196,      -2.982186073,      -3.464698914,       0.115487382,      -5.719619222
          0,           0,        1421,      -5.278476666,      -2.984524649,      -3.463172507,       0.105416677,      -5.719858238
          0,           0,        1422,      -5.288783432,      -2.986851946,      -3.460550039,     0.09525238231,      -5.720121622
          0,           0,        1423,      -5.299224778,      -2.989163442,      -3.456812743,     0.08498285394,      -5.720411417
          0,           0,        1424,      -5.309600693,      -2.991393485,      -3.451968023,     0.07487626499,      -5.720729511
          0,           0,        1425,      -5.319857026,      -2.993517436,      -3.446311757,     0.06502578232,      -5.721077689
          0,           0,        1426,      -5.329956283,      -2.995538431,      -3.440080717,     0.05548611158,      -5.721457578
          0,           0,        1427,       -5.33986486,      -2.997477097,      -3.433456568,     0.04629430082,      -5.721870625
          0,           0,        1428,      -5.349548058,      -2.999358669,      -3.426579558,     0.03748068181,      -5.722318115
          0,           0,        1429,      -5.358970787,      -3.001204185,      -3.419549113,     0.02907118859,       -5.72280119
          0,           0,        1430,      -5.368096463,      -3.003027037,      -3.412424312,     0.02109153609,      -5.723320857
          0,           0,        1431,      -5.376882958,      -3.004833068,      -3.405234201,     0.01357433013,      -5.723877995
          0,           0,        1432,      -5.385279277,      -3.006622408,      -3.397993813,    0.006563699711,      -5.724473361
          0,           0,        1433,      -5.393225787,      -3.008391958,       -3.39071735,   0.0001140570776,      -5.725107599
          0,           0,        1434,      -5.400657733,       -3.01013767,      -3.383424436,   -0.005715674391,      -5.725781249
          0,           0,        1435,      -5.407509978,      -3.011855922,      -3.376140552,    -0.01086886078,      -5.726494753
          0,           0,        1436,       -5.41372116,      -3.013543962,      -3.368894679,    -0.01529638051,      -5.727248448
          0,           0,        1437,      -5.419236594,      -3.015199761,      -3.361716566,    -0.01895962469,      -5.728042573
          0,           0,        1438,      -5.424010898,       -3.01682411,      -3.354634112,    -0.02183252968,      -5.728877263
          0,           0,        1439,      -5.428012199,      -3.018438866,      -3.347673687,    -0.02390413808,      -5.729752588
          0,           0,        1440,      -5.431207692,      -3.020094672,      -3.340865182,    -0.02516608969,      -5.730668503
          0,           0,        1441,      -5.433593074,      -3.021722913,      -3.334230754,     -0.0256415935,      -5.731624833
          0,           0,        1442,      -5.435167485,       -3.02331216,      -3.327778759,    -0.02535237037,      -5.732621334
          0,           0,        1443,      -5.435936273,      -3.024925922,      -3.321509126,     -0.0243242315,      -5.733657698
          0,           0,        1444,      -5.435917229,      -3.026503956,       -3.31543372,    -0.02259285551,      -5.734733588
          0,           0,        1445,       -5.43514328,      -3.028039573,      -3.309570693,    -0.02021296044,      -5.735848569
          0,           0,        1446,      -5.433652971,      -3.029555404,      -3.303929331,     -0.0172372524,      -5.737002102
          0,           0,        1447,      -5.431488978,      -3.031047428,      -3.298511636,    -0.01371656662,      -5.738193575
          0,           0,        1448,      -5.428700729,      -3.032513254,      -3.293318233,   -0.009705675652,      -5.739422329
          0,           0,        1449,      -5.425347582,      -3.033970264,      -3.288341514,   -0.005267852923,      -5.740687614
          0,           0,        1450,      -5.421483787,      -3.035407644,      -3.283585096,  -0.0004572807619,      -5.741988639
          0,           0,        1451,      -5.417170512,       -3.03682316,      -3.279047419,    0.004666890314,      -5.743324567
          0,           0,        1452,      -5.412464743,       -3.03820171,      -3.274726555,      0.0100537201,      -5.744694499
          0,           0,        1453,      -5.407426299,      -3.039536819,      -3.270621774,     0.01564973752,      -5.746097483
          0,           0,        1454,      -5.402118259,      -3.040825654,      -3.266734621,     0.02139847031,       -5.74753253
          0,           0,        1455,      -5.396623079,      -3.042085544,      -3.263073221,      0.0272182698,      -5.748998565
          0,           0,        1456,      -5.390946915,      -3.043277517,      -3.259627874,     0.03312446622,      -5.750494489
          0,           0,        1457,      -5.385139045,      -3.044385966,      -3.256397497,     0.03907628024,      -5.752019163
          0,           0,        1458,      -5.379246255,      -3.045347562,      -3.253383519,     0.04503665438,      -5.753571368
          0,           0,        1459,      -5.373305784,      -3.046251343,      -3.250590293,     0.05097699359,      -5.755149861
          0,           0,        1460,      -5.367352579,      -3.047103705,      -3.248016145,     0.05687078141,      -5.756753369
          0,           0,        1461,      -5.361418871,      -3.047909651,      -3.245656002,     0.06269237397,      -5.758380633
          0,           0,        1462,      -5.355531064,      -3.048676796,      -3.243503099,     0.06842239559,      -5.760030346
          0,           0,        1463,      -5.349712553,      -3.049413615,      -3.241550689,     0.07404351948,      -5.761701156
          0,           0,        1464,      -5.343983897,      -3.050127044,      -3.239792832,     0.07954062167,      -5.763391686
          0,           0,        1465,      -5.338363005,      -3.050821502,      -3.238225043,     0.08490077371,      -5.765100541
          0,           0,        1466,      -5.332865406,      -3.051499586,      -3.236844869,     0.09011302046,      -5.766826312
          0,           0,        1467,      -5.327504595,      -3.052163166,      -3.235651778,     0.09516802504,      -5.768567569
          0,           0,        1468,      -5.322292325,      -3.052814059,      -3.234646514,      0.1000577924,      -5.770322757
          0,           0,        1469,      -5.317238814,      -3.053454207,      -3.233830457,      0.1047754957,      -5.772090501
          0,           0,        1470,      -5.312352955,      -3.054085599,      -3.233205279,      0.1093152899,      -5.773869358
          0,           0,        1471,      -5.307642502,      -3.054710294,      -3.232772735,      0.1136721058,       -5.77565785
          0,           0,        1472,      -5.303114267,      -3.055330534,      -3.232534412,      0.1178414324,      -5.777454496
          0,           0,        1473,      -5.298774254,      -3.055948685,       -3.23249167,      0.1218191949,      -5.779257807
          0,           0,        1474,      -5.294627758,      -3.056567352,      -3.232645574,      0.1256016835,      -5.781066296
          0,           0,        1475,      -5.290679435,      -3.057189324,      -3.232996875,      0.1291855385,      -5.782878479
          0,           0,        1476,      -5.286933344,      -3.057817481,      -3.233546038,      0.1325677664,      -5.784692877
          0,           0,        1477,       -5.28339298,      -3.058454826,      -3.234293325,      0.1357457636,      -5.786508022
          0,           0,        1478,      -5.280058302,       -3.05910359,       -3.23525443,      0.1387229129,      -5.788322494
          0,           0,        1479,      -5.276777336,      -3.059750346,      -3.236555632,      0.1416891192,      -5.790134823
          0,           0,        1480,      -5.273711161,      -3.060432422,      -3.238140188,      0.1444726257,      -5.791943587
          0,           0,        1481,      -5.270901872,       -3.06114422,      -3.239901173,      0.1469981304,      -5.793747397
          0,           0,        1482,       -5.26835552,      -3.061878449,      -3.241761614,      0.1492429928,      -5.795544853
          0,           0,        1483,       -5.26606092,      -3.062646505,       -3.24369276,      0.1512167948,      -5.797334558
          0,           0,        1484,      -5.264005586,      -3.063465674,      -3.245704965,      0.1529364237,      -5.799115155
          0,           0,        1485,      -5.262178258,      -3.064342915,      -3.247827763,      0.1544183466,      -5.800885323
          0,           0,        1486,      -5.260567565,      -3.065271593,       -3.25009602,      0.1556799248,      -5.802643832
          0,           0,        1487,       -5.25916453,      -3.066234636,      -3.252529893,      0.1567346852,      -5.804389447
          0,           0,        1488,      -5.257960761,      -3.067223066,      -3.255148139,      0.1575944638,      -5.806120905
          0,           0,        1489,      -5.256968867,       -3.06828656,      -3.257968801,      0.1582445157,      -5.807837061
          0,           0,        1490,      -5.256174727,      -3.069369416,      -3.260996608,      0.1587042587,      -5.809536803
          0,           0,        1491,      -5.255581126,      -3.070434386,      -3.264242156,      0.1589721065,      -5.811219185
          0,           0,        1492,      -5.255157195,      -3.071465591,      -3.267926825,      0.1590966352,      -5.812883314
          0,           0,        1493,      -5.254989745,      -3.072572081,      -3.271954312,      0.1589891784,      -5.814528055
          0,           0,        1494,      -5.255083136,       -3.07373703,      -3.276145283,      0.1586267767,      -5.816152284
          0,           0,        1495,      -5.255413196,      -3.074931076,      -3.280411458,      0.1580287379,      -5.817755013
          0,           0,        1496,       -5.25595451,      -3.076147028,      -3.284715864,      0.1572212421,      -5.819335347
          0,           0,        1497,       -5.25668923,      -3.077393373,      -3.289053588,      0.1562234589,      -5.820892475
          0,           0,        1498,      -5.257607302,      -3.078681336,      -3.293449215,        0.15504679,      -5.822425682
          0,           0,        1499,      -5.258705675,       -3.08002063,      -3.297952306,      0.1536957395,      -5.823934347
          0,           0,        1500,      -5.259987251,      -3.081419392,      -3.302625639,      0.1521685697,       -5.82541791
          0,           0,        1501,      -5.261458638,      -3.082882966,      -3.307530514,      0.1504593006,      -5.826875863
          0,           0,        1502,      -5.263127321,      -3.084412218,      -3.312714916,      0.1485607241,      -5.828307742
          0,           0,        1503,      -5.264999604,      -3.086003546,      -3.318207948,      0.1464667568,      -5.829713136
          0,           0,        1504,      -5.267082148,      -3.087678997,      -3.324020621,      0.1441697793,      -5.831091631
          0,           0,        1505,      -5.269376674,      -3.089394191,       -3.33015163,      0.1416691642,       -5.83244292
          0,           0,        1506,      -5.271884088,      -3.091132352,      -3.336592782,      0.1389645779,      -5.833766785
          0,           0,        1507,      -5.274605794,      -3.092902499,      -3.343332259,      0.1360544863,      -5.835062803
          0,           0,        1508,       -5.27754183,       -3.09467228,      -3.350359162,      0.1329387178,      -5.836331001
          0,           0,        1509,      -5.280693246,       -3.09639747,      -3.357666911,      0.1296161214,      -5.837571367
          0,           0,        1510,      -5.284057646,      -3.098180984,       -3.36525393,      0.1260885699,      -5.838783888
          0,           0,        1511,      -5.287635643,      -3.100108452,      -3.373114191,       0.122354721,      -5.839968629
          0,           0,        1512,      -5.291426226,       -3.10211521,      -3.381238189,      0.1184164197,      -5.841125667
          0,           0,        1513,      -5.295429541,      -3.104178049,       -3.38962061,      0.1142733649,      -5.842255173
          0,           0,        1514,      -5.299641702,      -3.106376968,       -3.39824506,      0.1099295204,      -5.843357418
          0,           0,        1515,      -5.304070329,      -3.108542714,      -3.407124629,      0.1053773021,       -5.84443255
          0,           0,        1516,      -5.308719449,      -3.110774472,      -3.416264088,      0.1006131841,        -5.8454808
          0,           0,        1517,      -5.313587252,      -3.113130844,      -3.425659257,     0.09563829772,      -5.846502433
          0,           0,        1518,      -5.318673563,      -3.115579903,       -3.43531406,     0.09045332458,      -5.847497761
          0,           0,        1519,      -5.323979655,      -3.118113515,      -3.445235319,     0.08505725994,      -5.848467136
          0,           0,        1520,      -5.329507765,      -3.120727631,      -3.455427442,     0.07944789708,      -5.849410949
          0,           0,        1521,        -5.3352607,      -3.123420381,      -3.465891182,     0.07362246465,      -5.850329619
          0,           0,        1522,      -5.341241417,      -3.126191055,      -3.476624041,     0.06757827354,      -5.851223593
          0,           0,        1523,      -5.347452792,      -3.129039617,      -3.487621446,     0.06131299954,      -5.852093338
          0,           0,        1524,       -5.35389758,      -3.131966333,      -3.498877643,     0.05482467234,      -5.852939342
          0,           0,        1525,      -5.360578455,      -3.134971403,       -3.51038577,     0.04811158113,      -5.853762112
          0,           0,        1526,      -5.367498059,      -3.138054708,      -3.522137288,     0.04117219799,      -5.854562167
          0,           0,        1527,      -5.374659036,      -3.141215762,      -3.534121311,     0.03400513751,      -5.855340042
          0,           0,        1528,      -5.382064033,      -3.144453704,      -3.546324091,      0.0266091528,       -5.85609628
          0,           0,        1529,      -5.389715668,      -3.147767323,       -3.55872864,     0.01898315571,      -5.856831428
          0,           0,        1530,      -5.397616475,      -3.151155241,      -3.571314359,     0.01112627896,       -5.85754604
          0,           0,        1531,      -5.405768848,      -3.154615873,      -3.584056511,    0.003037928631,      -5.858240668
          0,           0,        1532,      -5.414174995,      -3.158147412,      -3.596925628,   -0.005282156211,      -5.858915866
          0,           0,        1533,      -5.422836895,      -3.161747835,      -3.609886881,    -0.01383384976,      -5.859572185
          0,           0,        1534,      -5.431756255,      -3.165414895,      -3.622899424,    -0.02261658326,      -5.860210172
          0,           0,        1535,       -5.44093446,      -3.169146132,      -3.635915734,    -0.03162928114,      -5.860830344
          0,           0,        1536,      -5.450372509,      -3.172938866,      -3.648880911,    -0.04087027678,      -5.861433241
          0,           0,        1537,      -5.460070924,      -3.176790287,      -3.661732019,    -0.05033722163,      -5.862019419
          0,           0,        1538,      -5.470029646,      -3.180697459,       -3.67439748,    -0.06002696776,        -5.8625894
          0,           0,        1539,      -5.480247895,       -3.18465729,      -3.686796746,    -0.06993541992,      -5.863143695
          0,           0,        1540,      -5.490724015,      -3.188666592,      -3.698840361,    -0.08005737385,      -5.863682803
          0,           0,        1541,      -5.501455276,      -3.192722037,      -3.710430524,    -0.09038631781,       -5.86420721
          0,           0,        1542,      -5.512437651,       -3.19682017,       -3.72146231,     -0.1009141979,      -5.864717393
          0,           0,        1543,      -5.523665536,      -3.200957502,      -3.731825687,     -0.1116311494,      -5.865213813
          0,           0,        1544,      -5.535131442,      -3.205130474,      -3.741408307,     -0.1225251926,      -5.865696919
          0,           0,        1545,      -5.546825626,      -3.209335469,      -3.750099075,     -0.1335819005,      -5.866167147
          0,           0,        1546,      -5.558735685,      -3.213568817,      -3.757792371,     -0.1447840392,      -5.866624919
          0,           0,        1547,      -5.570846086,      -3.217826809,        -3.7643927,     -0.1561111813,      -5.867070641
          0,           0,        1548,      -5.583137649,      -3.222105707,      -3.769819403,     -0.1675392973,      -5.867504709
          0,           0,        1549,      -5.595586967,      -3.226401747,      -3.774011039,     -0.1790403338,      -5.867927501
          0,           0,        1550,      -5.608165776,       -3.23071114,      -3.776928966,      -0.190581785,      -5.868339384
          0,           0,        1551,       -5.62084028,      -3.235030107,      -3.778559706,     -0.2021262764,      -5.868740711
          0,           0,        1552,      -5.633570447,      -3.239354843,      -3.778915806,     -0.2136311805,       -5.86913182
          0,           0,        1553,      -5.646309296,      -3.243681542,      -3.778035098,     -0.2250482963,      -5.869513039
          0,           0,        1554,      -5.659002226,      -3.248006382,      -3.775978416,     -0.2363236315,      -5.869884683
          0,           0,        1555,      -5.671586428,       -3.25232553,      -3.772826101,     -0.2473973333,      -5.870247055
          0,           0,        1556,      -5.683990457,       -3.25663514,      -3.768673651,     -0.2582038205,      -5.870600447
          0,           0,        1557,      -5.696134055,      -3.260931356,      -3.763627036,     -0.2686721798,      -5.870945143
          0,           0,        1558,      -5.707928327,      -3.265210304,      -3.757798046,     -0.2787268785,      -5.871281415
          0,           0,        1559,      -5.719276396,      -3.269468102,      -3.751300073,     -0.2882888492,       -5.87160953
          0,           0,        1560,      -5.730074646,      -3.273700858,      -3.744244564,     -0.2972769786,      -5.871929743
          0,           0,        1561,      -5.740214666,      -3.277904687,      -3.736738133,     -0.3056100209,      -5.872242307
          0,           0,        1562,      -5.749585924,      -3.282075709,      -3.728880562,     -0.3132088563,      -5.872547467
          0,           0,        1563,      -5.758079184,      -3.286210061,      -3.720763577,     -0.3199990634,      -5.872845465
          0,           0,        1564,      -5.765590584,      -3.290303896,      -3.712470095,      -0.325913678,      -5.873136539
          0,           0,        1565,      -5.772026119,      -3.294353401,      -3.704074014,     -0.3308959349,      -5.873420923
          0,           0,        1566,      -5.777306216,       -3.29835482,      -3.695640363,     -0.3349017824,      -5.873698853
          0,           0,        1567,       -5.78136998,      -3.302304462,      -3.687225739,     -0.3379019585,      -5.873970562
          0,           0,        1568,      -5.784178685,      -3.306198723,      -3.678878936,     -0.3398834251,      -5.874236302
          0,           0,        1569,      -5.785718077,      -3.310034071,      -3.670641571,      -0.340850009,      -5.874496289
          0,           0,        1570,      -5.785999361,      -3.313807116,      -3.662548856,     -0.3408223199,      -5.874750765
          0,           0,        1571,      -5.785058441,      -3.317514595,      -3.654630353,     -0.3398366629,      -5.874999977
          0,           0,        1572,      -5.782953801,      -3.321153383,      -3.646910648,     -0.3379433192,      -5.875244171
          0,           0,        1573,      -5.779763148,      -3.324720538,      -3.639409968,     -0.3352042516,      -5.875483601
          0,           0,        1574,      -5.775579253,      -3.328213304,      -3.632144794,     -0.3316904883,      -5.875718538
          0,           0,        1575,      -5.770505401,      -3.331629087,      -3.625128382,     -0.3274793683,      -5.875949253
          0,           0,        1576,       -5.76465087,      -3.334965494,      -3.618371236,     -0.3226518358,      -5.876176025
          0,           0,        1577,      -5.758126789,      -3.338220373,      -3.611881503,     -0.3172899777,      -5.876399145
          0,           0,        1578,      -5.751042609,       -3.34139181,      -3.605665353,     -0.3114748908,      -5.876618915
          0,           0,        1579,      -5.743503307,      -3.344478154,      -3.599727294,      -0.305284948,      -5.876835646
          0,           0,        1580,      -5.735607343,      -3.347478024,      -3.594070443,     -0.2987944798,      -5.877049665
          0,           0,        1581,      -5.727445321,      -3.350390329,      -3.588696778,     -0.2920728464,      -5.877261309
