"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         697,      -6.419360249,      -4.859186971,       -5.50415079,      -5.465763238,      -1.229843007
          0,           0,         698,      -6.468898858,      -4.877401352,      -5.528112974,      -5.484825026,       -1.21510195
          0,           0,         699,      -6.516229505,      -4.892526088,      -5.555403902,      -5.497819258,      -1.317277645
          0,           0,         700,      -6.553058587,      -4.905956459,      -5.583045041,      -5.503898745,      -1.465997511
          0,           0,         701,       -6.56679409,      -4.917853345,      -5.604413811,      -5.502127098,      -1.530578484
          0,           0,         702,       -6.56100493,      -4.929185031,      -5.621654039,      -5.493453309,      -1.591610017
          0,           0,         703,      -6.545816113,      -4.940908267,      -5.641120829,      -5.479870336,      -1.658310575
          0,           0,         704,      -6.527911437,      -4.953480457,       -5.66827904,      -5.463588581,      -1.690293164
          0,           0,         705,      -6.510796477,      -4.966494591,      -5.704541917,      -5.447277914,      -1.707225796
          0,           0,         706,      -6.498645522,      -4.980321028,      -5.739690883,      -5.432464738,      -1.817032454
          0,           0,         707,      -6.494797696,      -4.996686897,      -5.781861291,      -5.421831358,      -1.972999705
          0,           0,         708,      -6.498372976,      -5.016101279,      -5.819481386,      -5.416248166,      -2.122295724
          0,           0,         709,      -6.510641934,      -5.038670621,      -5.851722321,      -5.415506221,      -2.060364811
          0,           0,         710,      -6.533565765,      -5.065253071,      -5.877005416,      -5.418827556,      -1.990485461
          0,           0,         711,      -6.567465756,       -5.09687613,      -5.900834103,      -5.426359345,      -1.968342476
          0,           0,         712,      -6.612052736,      -5.133921225,      -5.924913274,      -5.438054269,      -1.939745565
          0,           0,         713,      -6.666555286,      -5.176300512,      -5.955098584,       -5.45457612,      -1.896309739
          0,           0,         714,      -6.730162592,      -5.222301033,      -5.979393646,      -5.475213319,      -1.850655266
          0,           0,         715,      -6.799248659,      -5.269693184,      -6.015881492,      -5.500754463,      -1.789219192
          0,           0,         716,      -6.869551854,      -5.315334491,      -6.042933737,      -5.530466465,      -1.723190451
          0,           0,         717,       -6.92737839,       -5.35559817,      -6.079279992,       -5.56481462,      -1.657159439
          0,           0,         718,      -6.966015467,      -5.385031128,       -6.10031184,      -5.601995189,      -1.743082996
          0,           0,         719,      -6.977299867,       -5.40491918,      -6.111507263,      -5.642617393,      -1.836589009
          0,           0,         720,      -6.969634141,      -5.419180763,      -6.114929573,       -5.68759826,      -1.982335083
          0,           0,         721,      -6.957038012,       -5.42935774,      -6.116306874,      -5.735334162,      -2.178782048
          0,           0,         722,      -6.947127461,      -5.436372112,      -6.121386171,      -5.784742642,      -2.391666075
          0,           0,         723,      -6.944672326,      -5.442915238,      -6.136296679,      -5.834006352,       -2.44710007
          0,           0,         724,       -6.95029484,      -5.450216121,      -6.160405895,      -5.882357157,      -2.226870322
          0,           0,         725,      -6.962497685,      -5.455427081,      -6.176538196,      -5.924714768,      -2.134169211
          0,           0,         726,      -6.986373119,      -5.465524345,      -6.201264303,      -5.964717186,      -2.086130477
          0,           0,         727,       -7.02024243,      -5.478999522,      -6.219689167,      -5.995730142,      -1.971528106
          0,           0,         728,      -7.061394921,      -5.496071241,       -6.23885891,      -6.021473047,       -1.86722742
          0,           0,         729,      -7.103220705,      -5.515330163,      -6.247721177,      -6.041964434,       -1.88952385
          0,           0,         730,      -7.133626581,      -5.534298359,      -6.255913497,      -6.053323062,       -2.00638228
          0,           0,         731,      -7.145917451,      -5.551621566,      -6.249601189,      -6.055930322,      -2.158099943
          0,           0,         732,      -7.142882573,      -5.566872703,      -6.236438498,       -6.05218068,      -2.318486341
          0,           0,         733,      -7.136178328,      -5.582243246,      -6.238995073,      -6.046858688,      -2.427154067
          0,           0,         734,      -7.133295629,      -5.600183659,      -6.246522273,      -6.042793395,      -2.510369038
          0,           0,         735,      -7.136611065,      -5.621859559,      -6.266168257,      -6.041821845,      -2.580270304
          0,           0,         736,      -7.146549177,      -5.645538969,      -6.288412087,      -6.042939611,      -2.186729818
          0,           0,         737,      -7.168215394,      -5.671937581,      -6.329934199,      -6.049234247,      -2.086091908
          0,           0,         738,      -7.204471337,      -5.705745595,      -6.374349645,      -6.060713826,      -2.309523052
          0,           0,         739,      -7.251807145,      -5.745538064,      -6.424239047,      -6.078394256,      -2.361921895
          0,           0,         740,      -7.301680217,      -5.786531794,      -6.451773016,      -6.099665988,      -2.185169602
          0,           0,         741,      -7.356165041,      -5.827691987,      -6.478902952,      -6.124492967,       -2.16757341
          0,           0,         742,      -7.414252774,      -5.867368897,      -6.511513041,      -6.150737306,      -2.266870883
          0,           0,         743,      -7.466211328,      -5.902094373,      -6.556980174,      -6.179160794,      -2.382354668
          0,           0,         744,      -7.504476413,      -5.929915509,       -6.59646173,      -6.209571298,      -2.439557806
          0,           0,         745,       -7.52521558,      -5.948913053,      -6.630969973,      -6.241454962,      -2.568900738
          0,           0,         746,      -7.536253643,      -5.963675609,      -6.655832087,      -6.273714953,      -2.778744951
          0,           0,         747,      -7.544008962,      -5.975192948,      -6.681796375,      -6.305582031,      -2.731762873
          0,           0,         748,      -7.552635451,      -5.986093613,      -6.708389603,      -6.336489653,      -2.774313284
          0,           0,         749,        -7.5667368,      -5.998939511,      -6.738586042,      -6.365174401,      -2.805664291
          0,           0,         750,      -7.591701549,      -6.015221492,      -6.776300577,      -6.391542135,      -2.721401026
          0,           0,         751,      -7.626715389,      -6.035748142,      -6.811949424,      -6.414260247,      -2.603760572
          0,           0,         752,      -7.659302379,      -6.057710224,      -6.820114029,       -6.43297478,      -2.550901535
          0,           0,         753,      -7.681336516,      -6.075832909,      -6.808129133,      -6.448244029,      -2.737911345
          0,           0,         754,      -7.694439587,      -6.092553022,      -6.811017464,      -6.459296788,      -2.804254347
          0,           0,         755,      -7.706208431,      -6.110051133,      -6.822114525,      -6.466878697,      -2.879840806
          0,           0,         756,      -7.720253024,      -6.128057815,      -6.846433568,      -6.473367775,      -3.208198606
          0,           0,         757,      -7.737335643,      -6.147288453,      -6.898678132,      -6.482006784,      -3.158873035
          0,           0,         758,      -7.754511706,      -6.166267268,       -6.93167617,      -6.493244519,      -3.019021053
          0,           0,         759,      -7.777467317,       -6.18573254,      -6.962337821,      -6.505696861,      -3.101975226
          0,           0,         760,      -7.812563495,      -6.208424832,      -6.978647875,      -6.518288909,      -2.934208227
          0,           0,         761,      -7.862644538,      -6.235734873,      -6.990022707,      -6.532921627,      -2.555434532
          0,           0,         762,      -7.911269138,      -6.263249388,      -6.989149626,      -6.549121405,      -2.824890028
          0,           0,         763,       -7.95176758,      -6.286994698,      -6.987416382,      -6.566732229,      -2.963563413
          0,           0,         764,      -7.987321728,      -6.304306825,      -7.013956193,      -6.588178765,       -2.83122003
          0,           0,         765,      -8.027959415,      -6.320913303,      -7.062463856,       -6.60852459,      -3.010811402
          0,           0,         766,      -8.058661767,      -6.334753869,      -7.095875217,      -6.628058005,      -3.145187626
          0,           0,         767,      -8.075754312,      -6.347956993,      -7.113998378,      -6.647861202,      -3.480764221
          0,           0,         768,      -8.094310646,      -6.360248248,      -7.158769158,      -6.665982334,      -3.521304633
          0,           0,         769,      -8.114715737,      -6.372725074,      -7.177749057,      -6.685090393,      -3.442015002
          0,           0,         770,       -8.14481867,      -6.386032285,      -7.218562422,      -6.702205196,      -3.428334938
          0,           0,         771,      -8.175544638,      -6.400098304,       -7.23158226,      -6.718572385,      -3.296932389
          0,           0,         772,      -8.212823847,      -6.414795852,      -7.252967658,      -6.732397897,      -3.142962834
          0,           0,         773,      -8.238843055,      -6.427325833,      -7.259016632,      -6.745118983,      -2.873868956
          0,           0,         774,      -8.260278909,      -6.439046153,      -7.288249914,      -6.757097911,      -2.860312722
          0,           0,         775,      -8.279780125,      -6.451695221,      -7.329572262,      -6.769917786,      -3.212122976
          0,           0,         776,      -8.296308748,      -6.464879778,      -7.306079779,      -6.780548858,      -3.066910701
          0,           0,         777,      -8.322870123,      -6.477725894,        -7.2979383,      -6.789990378,      -3.252180058
          0,           0,         778,      -8.366355724,      -6.489657933,      -7.379420042,      -6.800051127,      -3.029839241
          0,           0,         779,       -8.40766382,      -6.501942428,      -7.344241368,      -6.816219248,      -3.040405149
          0,           0,         780,      -8.452432323,      -6.514157997,      -7.334902272,      -6.829235456,      -3.002933966
          0,           0,         781,       -8.47507316,      -6.525443471,      -7.361289296,      -6.843322205,      -3.542462141
          0,           0,         782,      -8.512479728,      -6.536404343,      -7.362696891,      -6.854924769,       -3.67176315
          0,           0,         783,       -8.55681856,      -6.546579494,      -7.388212056,      -6.867070893,      -3.336872095
          0,           0,         784,      -8.587683964,      -6.555729495,      -7.407985034,      -6.879511154,      -3.656821729
          0,           0,         785,      -8.612472942,      -6.565607763,      -7.434217362,      -6.892252952,      -3.856151197
          0,           0,         786,      -8.645722984,      -6.575409379,      -7.445274895,       -6.90592164,      -4.036180496
          0,           0,         787,       -8.68727231,      -6.584734585,       -7.45740113,      -6.916974404,      -3.866134218
          0,           0,         788,      -8.707125229,      -6.593886226,       -7.48116429,      -6.925501908,      -3.883286071
          0,           0,         789,      -8.741005353,      -6.603940456,       -7.49953653,      -6.935077652,      -3.633052796
          0,           0,         790,      -8.786161798,      -6.613826268,      -7.525041604,      -6.943833913,      -3.695744319
          0,           0,         791,      -8.815167515,       -6.62326974,      -7.548912093,      -6.951412813,      -3.549089358
          0,           0,         792,      -8.820040982,      -6.632955014,      -7.569447256,      -6.963090443,      -3.688618025
          0,           0,         793,      -8.799926856,      -6.641219922,      -7.513771691,      -6.973543535,      -3.438800572
          0,           0,         794,      -8.860227356,      -6.650315442,      -7.532141225,      -6.984113015,      -3.449951156
          0,           0,         795,      -8.873435378,      -6.658604297,      -7.560331142,      -6.992953454,      -3.777405105
          0,           0,         796,      -8.866068228,      -6.666989502,      -7.564939751,      -7.003111292,      -3.098622539
          0,           0,         797,      -8.949459858,      -6.675160311,      -7.609049636,      -7.013849175,       -2.92639467
          0,           0,         798,      -8.857005303,      -6.683329179,      -7.596133567,      -7.020103665,      -3.213536277
          0,           0,         799,      -9.008489555,      -6.691231428,      -7.602631646,       -7.03070137,      -3.443116433
          0,           0,         800,      -8.913992009,      -6.698619807,      -7.586172278,      -7.035929863,      -3.480137803
          0,           0,         801,      -8.942045938,      -6.705762666,      -7.610955876,      -7.043907002,      -3.308726437
          0,           0,         802,      -8.964354281,      -6.714099197,      -7.643473438,      -7.054755814,       -3.75909101
          0,           0,         803,      -8.951893954,      -6.722513309,      -7.623697287,      -7.065928011,      -3.182857444
          0,           0,         804,      -8.892403333,      -6.730268604,      -7.609389558,        -7.0766506,       -3.14917742
          0,           0,         805,      -8.910845798,      -6.738640989,      -7.600568545,      -7.084171063,       -3.07869497
          0,           0,         806,      -8.772913055,      -6.742094416,      -7.603229844,      -7.088537415,      -2.998177665
          0,           0,         807,      -8.842981247,      -6.752353768,      -7.511471404,      -7.110317832,       -2.90226351
          0,           0,         808,      -8.876487751,      -6.759331974,      -7.470471356,      -7.118574819,      -2.749574487
          0,           0,         809,      -8.844578903,      -6.766500607,      -7.575386504,      -7.119691736,      -2.744981001
          0,           0,         810,      -8.805859981,      -6.770916699,      -7.570223771,      -7.138720137,      -2.745101315
          0,           0,         811,      -8.764903248,        -6.7772238,      -7.571323805,      -7.142659163,       -2.75577092
          0,           0,         812,      -8.761847665,      -6.784205122,      -7.600690831,      -7.166457156,      -2.738161371
          0,           0,         813,      -8.775604126,      -6.789868666,      -7.578323152,       -7.16258229,      -2.830264899
          0,           0,         814,      -8.775009551,      -6.797864371,      -7.598884426,       -7.17487148,      -2.759283024
          0,           0,         815,        -8.7248154,      -6.803082902,      -7.586010157,      -7.169837718,       -2.78620888
          0,           0,         816,      -8.848680815,      -6.812302455,      -7.565393491,      -7.198376804,      -3.145782368
          0,           0,         817,       -8.96168341,      -6.820904914,      -7.562977907,      -7.193282242,      -3.150218796
          0,           0,         818,       -8.96973821,      -6.828722898,      -7.522387832,      -7.218652488,       -2.87112646
          0,           0,         819,      -8.872745332,      -6.832939884,      -7.551014604,      -7.222500708,      -2.803891416
          0,           0,         820,      -8.780080659,      -6.835306916,      -7.617747863,      -7.219836501,      -2.825341252
          0,           0,         821,      -8.704822589,      -6.836818049,      -7.633974512,      -7.234590082,      -2.788126048
          0,           0,         822,      -8.702489198,      -6.843671674,      -7.659499505,      -7.231467708,      -2.798550829
          0,           0,         823,      -8.747404263,      -6.852147037,      -7.644611613,      -7.253981615,      -2.808829495
          0,           0,         824,      -8.763637317,      -6.859542142,       -7.63721864,      -7.248627113,      -2.876684864
          0,           0,         825,      -8.878312199,      -6.870020114,      -7.633861285,       -7.27354803,      -3.125994047
          0,           0,         826,      -8.968410853,      -6.880100936,      -7.584305201,      -7.265604506,      -3.006907557
          0,           0,         827,      -8.904092957,      -6.886157628,      -7.528812051,      -7.293989989,      -2.732241432
          0,           0,         828,      -8.871124684,       -6.89159816,      -7.590416247,      -7.307187774,      -2.773164817
          0,           0,         829,      -8.901540413,      -6.896649295,      -7.694100861,      -7.285616097,      -2.950267272
          0,           0,         830,      -8.809789193,      -6.898650304,      -7.681831264,      -7.302255872,      -2.866109351
          0,           0,         831,      -8.791315976,      -6.905271387,       -7.71637084,      -7.300042446,      -2.799783496
          0,           0,         832,      -8.850994957,      -6.912092754,      -7.713980842,      -7.319074757,      -2.880741333
          0,           0,         833,      -8.885772016,      -6.921167841,      -7.712984294,      -7.314391035,      -2.916215355
          0,           0,         834,      -8.909998992,      -6.929704682,      -7.698917942,      -7.334177966,      -2.876160645
          0,           0,         835,      -8.887688146,       -6.93652901,       -7.68738579,      -7.331862718,      -3.070191346
          0,           0,         836,      -8.999667428,      -6.946303013,      -7.643528662,      -7.361536464,      -3.226902932
          0,           0,         837,      -8.935816655,      -6.952460173,      -7.654388145,      -7.359404992,      -2.814662038
          0,           0,         838,      -8.921301003,      -6.958472801,      -7.641625249,      -7.379964744,      -2.759138206
          0,           0,         839,      -8.935020072,      -6.964766021,      -7.702902813,      -7.378883221,      -2.849655358
          0,           0,         840,      -8.983721973,       -6.97186788,      -7.725623628,      -7.373026304,      -2.917583465
          0,           0,         841,       -9.00251323,      -6.976487701,      -7.751397632,      -7.375559221,      -2.969445235
          0,           0,         842,      -8.932308116,      -6.982938225,      -7.728830006,      -7.389675587,       -3.12687275
          0,           0,         843,       -8.85313647,      -6.980558007,      -7.732175881,      -7.397748966,      -3.294461426
          0,           0,         844,      -8.923259213,      -6.993680583,      -7.665847289,      -7.412238316,      -3.221817894
          0,           0,         845,      -8.981155433,      -7.002318465,      -7.713802063,      -7.414148415,      -3.199795054
          0,           0,         846,      -9.023736105,      -7.009613592,      -7.681713631,      -7.416007615,      -2.917467083
          0,           0,         847,       -9.07392345,      -7.015059666,      -7.733697864,      -7.426273177,      -2.913045613
          0,           0,         848,      -8.981292937,      -7.018646331,      -7.733121366,      -7.440325217,      -3.337083977
          0,           0,         849,      -8.924844735,      -7.019665574,      -7.760755864,      -7.441503233,      -3.354772918
          0,           0,         850,      -8.886592098,      -7.023295507,      -7.735235911,      -7.455519535,      -3.409788336
          0,           0,         851,      -8.934819055,      -7.033236864,      -7.761518371,      -7.456483397,      -3.149507352
          0,           0,         852,      -9.076278514,      -7.046151008,      -7.690601999,      -7.475879606,      -2.967448762
          0,           0,         853,      -9.034979668,      -7.053732859,      -7.779930949,      -7.478533028,      -2.987017227
          0,           0,         854,      -9.041622844,      -7.059426843,      -7.759514465,      -7.488830003,      -3.049194303
          0,           0,         855,      -9.035960498,      -7.066754255,      -7.812538394,      -7.491279713,      -2.962225456
          0,           0,         856,      -9.041494149,      -7.073157665,      -7.791771888,      -7.492910708,      -2.924356645
          0,           0,         857,      -9.062126281,      -7.080019336,      -7.836399906,      -7.504011045,      -2.966599082
          0,           0,         858,      -9.056480023,       -7.08644674,       -7.83582681,      -7.514047319,      -2.984439631
          0,           0,         859,       -9.05126298,      -7.093059242,      -7.878121272,      -7.518840302,      -2.982486031
          0,           0,         860,      -9.009711337,       -7.09686863,      -7.854467171,      -7.523611509,      -2.982510367
          0,           0,         861,      -9.003032591,      -7.102795802,      -7.888128496,      -7.535566668,      -2.980309994
          0,           0,         862,      -9.012675088,      -7.111130768,      -7.875912087,      -7.531656834,       -3.01434503
          0,           0,         863,      -9.060321828,      -7.119945214,      -7.887638612,      -7.543398799,      -3.037498567
          0,           0,         864,      -9.081315763,      -7.128101006,      -7.889366846,      -7.542176859,      -3.102431733
          0,           0,         865,      -9.235845419,       -7.13745703,      -7.860553397,      -7.559444174,      -3.361031103
          0,           0,         866,      -9.207548996,      -7.145742877,      -7.852737192,      -7.551476805,      -3.012917544
          0,           0,         867,      -9.015336949,      -7.143143551,      -7.810998332,      -7.591352273,      -2.852897628
          0,           0,         868,      -9.042123176,       -7.15680302,      -7.886151227,      -7.600841529,      -2.957857142
          0,           0,         869,      -9.048665248,      -7.161135618,      -7.920417332,       -7.59709883,      -3.075752729
          0,           0,         870,      -9.002578932,      -7.163669119,      -7.947570909,      -7.604598191,      -3.063748685
          0,           0,         871,      -9.055952842,      -7.178522977,      -7.966049154,      -7.600162744,      -3.074864808
          0,           0,         872,      -9.122415209,      -7.185923198,      -7.957661589,      -7.612461728,      -3.132626743
          0,           0,         873,      -9.156915816,      -7.195672201,      -7.970536757,      -7.604656106,      -3.297219845
          0,           0,         874,      -9.280605924,      -7.206000052,      -7.928416655,      -7.622996414,      -3.104044067
          0,           0,         875,      -9.117067217,      -7.210907953,       -7.90388133,       -7.63243903,        -2.8736981
          0,           0,         876,      -9.079989486,      -7.216668082,      -7.936699498,       -7.65862324,      -2.929852939
          0,           0,         877,      -9.195127252,      -7.231452984,      -8.021573982,      -7.663830629,       -3.08794976
          0,           0,         878,       -9.19288436,      -7.239545864,      -7.994236301,      -7.656207213,      -3.193654317
          0,           0,         879,      -9.185709404,      -7.245205432,      -8.015629977,      -7.655567933,      -3.245440305
          0,           0,         880,      -9.082571671,      -7.243049724,      -8.013047507,      -7.659179207,      -3.296172667
          0,           0,         881,      -8.954978239,       -7.23100303,       -8.02844335,      -7.659584632,      -3.399018244
          0,           0,         882,      -8.993095819,      -7.245548973,      -7.937778938,      -7.689818082,      -3.369725896
          0,           0,         883,       -9.13839177,      -7.269400594,      -7.990413151,      -7.693458973,      -3.433199133
          0,           0,         884,       -9.29313701,      -7.287842183,      -7.928505961,      -7.716036176,      -3.476643627
          0,           0,         885,      -9.259098194,      -7.294848202,      -7.998073804,      -7.717529879,      -3.070050764
          0,           0,         886,       -9.28489885,      -7.303859533,      -8.001517906,      -7.720248762,      -3.252518468
          0,           0,         887,      -9.211939409,      -7.304341645,      -8.035899692,      -7.733872301,      -3.612471053
          0,           0,         888,      -9.095609942,      -7.300183959,      -8.087117294,      -7.743377309,      -3.467486656
          0,           0,         889,      -9.058721579,      -7.303948576,      -8.128423547,      -7.753483654,      -3.445933473
          0,           0,         890,      -9.065275461,      -7.310334775,      -8.033366726,      -7.776295388,      -3.380984165
          0,           0,         891,      -9.143477083,      -7.329376603,      -8.079097755,      -7.774064505,      -3.538656796
          0,           0,         892,      -9.332944581,      -7.349766798,      -8.023969334,      -7.795480657,      -3.542145059
          0,           0,         893,      -9.340797282,      -7.362337263,      -8.050013851,      -7.784323057,       -3.20371523
          0,           0,         894,      -9.317819041,       -7.36838715,      -8.078013483,      -7.804767829,      -3.294089432
          0,           0,         895,      -9.355397682,      -7.378106843,      -8.154850138,      -7.806285085,      -3.545985705
          0,           0,         896,      -9.263083778,      -7.379846987,      -8.134392852,      -7.802082872,      -3.715677534
          0,           0,         897,      -9.158955045,      -7.373855506,      -8.151002252,      -7.804910396,      -3.620585223
          0,           0,         898,      -9.075824423,       -7.36889529,      -8.178901922,      -7.821935993,      -3.509919993
          0,           0,         899,      -9.116076488,      -7.384177728,      -8.145073399,      -7.842241959,      -3.382300279
          0,           0,         900,      -9.297335206,      -7.412204105,      -8.107791614,      -7.861130161,      -3.491683465
          0,           0,         901,      -9.410906243,      -7.428667607,      -8.146863929,      -7.858156845,      -4.104077203
          0,           0,         902,      -9.406904085,      -7.435216838,      -8.053304603,       -7.87643534,      -3.378462469
          0,           0,         903,      -9.391471014,      -7.445700847,      -8.172034191,      -7.868289001,      -3.379577793
          0,           0,         904,      -9.359529399,      -7.450218437,      -8.163685356,      -7.881715465,      -3.494975527
          0,           0,         905,      -9.235263051,      -7.446761301,      -8.186655505,      -7.888333381,      -3.406735045
          0,           0,         906,      -9.157339555,      -7.440833716,      -8.249873783,      -7.901316437,       -3.44157297
          0,           0,         907,      -9.132463037,      -7.447031196,      -8.265646792,      -7.904179093,      -3.485949993
          0,           0,         908,      -9.199784926,      -7.465758084,      -8.235593124,      -7.923747758,      -3.399564164
          0,           0,         909,      -9.352923198,      -7.489762903,      -8.256275257,      -7.922628029,      -3.531154236
          0,           0,         910,      -9.568421695,       -7.50802141,      -8.178250462,      -7.938573064,      -3.922153907
          0,           0,         911,      -9.479224483,      -7.517025141,      -8.185699054,        -7.9439213,      -3.313199496
          0,           0,         912,      -9.488677627,      -7.525119138,      -8.199341527,       -7.96266725,      -3.312339449
          0,           0,         913,      -9.533994368,      -7.537324394,      -8.289799886,      -7.960027487,      -3.616783192
          0,           0,         914,      -9.455527545,      -7.540588067,      -8.296497166,      -7.957740255,      -3.685487736
          0,           0,         915,      -9.288953869,       -7.52949488,      -8.337611157,       -7.95883891,      -3.603275001
          0,           0,         916,      -9.216072885,        -7.5267313,      -8.306547894,      -7.975746098,      -3.624140512
          0,           0,         917,      -9.280237318,      -7.546845056,      -8.312339401,      -7.995705146,       -3.54205666
          0,           0,         918,       -9.39007786,      -7.565951992,       -8.30055339,      -8.013277514,      -3.656826374
          0,           0,         919,      -9.533457838,      -7.587555507,      -8.338388592,      -8.013752928,      -3.702880438
          0,           0,         920,      -9.538321437,      -7.597771203,      -8.260491681,      -8.034793216,      -3.448491222
          0,           0,         921,      -9.517720515,      -7.608584548,       -8.36374879,      -8.036421762,      -3.488002132
          0,           0,         922,      -9.623597581,      -7.620861082,       -8.35827041,      -8.043505775,      -3.702180321
          0,           0,         923,      -9.591907062,      -7.629785509,      -8.401604488,      -8.042217962,      -3.786224717
          0,           0,         924,      -9.536152639,      -7.632665287,      -8.399396295,      -8.044122593,      -3.787188007
          0,           0,         925,       -9.37442554,      -7.622087693,      -8.448305512,       -8.04304025,      -3.859701974
          0,           0,         926,      -9.362188736,      -7.630110828,      -8.384965624,      -8.065508815,      -3.938395975
          0,           0,         927,      -9.527229845,      -7.657557998,      -8.404601001,      -8.078176867,       -3.68104391
          0,           0,         928,      -9.754774964,      -7.677959317,      -8.360231189,      -8.099354066,      -3.920335281
          0,           0,         929,      -9.661648159,      -7.687778895,      -8.385483779,      -8.106391282,      -3.419332451
          0,           0,         930,      -9.650762325,       -7.69618809,      -8.431129037,      -8.124694132,      -3.417096226
          0,           0,         931,      -9.726958292,      -7.708964767,      -8.487874581,      -8.127919052,      -3.542343701
          0,           0,         932,      -9.700923931,      -7.718148918,      -8.489982046,      -8.136464373,      -3.638533101
          0,           0,         933,      -9.671904858,      -7.726085204,      -8.516014913,      -8.140475127,       -3.77832041
          0,           0,         934,      -9.627791115,      -7.734003197,      -8.489234765,      -8.153163996,       -3.91550448
          0,           0,         935,      -9.506418085,      -7.728634457,      -8.513340674,      -8.160902448,      -3.930799846
          0,           0,         936,      -9.465819587,      -7.733268911,      -8.499597676,      -8.183330454,      -3.907041189
          0,           0,         937,      -9.600813398,      -7.762164707,       -8.57730126,      -8.188018975,       -3.84103591
          0,           0,         938,      -9.755249064,       -7.78041277,      -8.543491559,       -8.19884886,      -3.821865236
          0,           0,         939,      -9.768046408,      -7.789348699,      -8.582593513,       -8.20288436,      -3.973685212
          0,           0,         940,      -9.738363616,      -7.797308375,      -8.588896084,      -8.214171866,      -4.063245106
          0,           0,         941,      -9.764146927,      -7.807998322,      -8.572616416,      -8.221361043,      -3.974206868
          0,           0,         942,      -9.771616252,      -7.816642561,      -8.577823303,      -8.238185485,      -3.995747263
          0,           0,         943,      -9.775430657,      -7.829018326,      -8.640347931,      -8.247382816,      -3.741322193
          0,           0,         944,      -9.841560564,      -7.842161082,      -8.606368295,      -8.263631479,      -3.688510971
          0,           0,         945,      -9.818610795,      -7.850771601,       -8.67075578,      -8.271010326,      -3.830114219
          0,           0,         946,      -9.826572599,      -7.861291289,      -8.638083528,      -8.279420194,      -3.834035813
          0,           0,         947,      -9.832382999,       -7.87253128,      -8.662711197,      -8.287806942,       -3.79831999
          0,           0,         948,      -9.835209931,      -7.884348275,      -8.687482162,      -8.290691104,      -3.737834312
          0,           0,         949,      -9.890075113,      -7.894850439,       -8.69961974,      -8.290649923,      -3.700081596
          0,           0,         950,      -9.878428057,      -7.904597653,      -8.727325385,      -8.298643039,       -3.87955526
          0,           0,         951,      -9.840356493,      -7.911740649,      -8.680262378,      -8.303158224,      -4.168669402
          0,           0,         952,      -9.815044193,      -7.918956394,      -8.696730923,      -8.323493135,       -3.90589538
          0,           0,         953,       -9.72502663,       -7.92146085,      -8.722522167,      -8.345449512,      -4.152261798
          0,           0,         954,       -9.67507797,      -7.923515795,      -8.714468604,       -8.35166257,      -4.104505012
          0,           0,         955,      -9.696792914,      -7.936494942,      -8.719366208,      -8.358694513,      -4.186775093
          0,           0,         956,       -9.93498615,       -7.97202566,      -8.670345768,      -8.388529772,      -4.349060997
          0,           0,         957,       -10.0612368,      -7.984700228,       -8.73345533,      -8.404422944,      -4.208481986
          0,           0,         958,      -10.02830544,      -7.995450092,      -8.743397317,      -8.412981835,      -4.131304789
          0,           0,         959,      -10.04120569,      -8.008195873,      -8.761976739,      -8.431146947,      -3.979884148
          0,           0,         960,      -10.04126258,      -8.017995823,      -8.768481686,      -8.443755147,      -3.989918169
          0,           0,         961,      -10.00407754,      -8.028431981,      -8.800563405,      -8.450720392,      -3.955143055
          0,           0,         962,      -10.07331769,      -8.040451639,      -8.830929616,      -8.465322156,       -4.26960218
          0,           0,         963,      -10.02195197,      -8.048519255,      -8.846362513,      -8.463874586,      -4.164508103
          0,           0,         964,      -9.767912846,      -8.031857339,      -8.873872172,      -8.481426634,      -4.031590273
          0,           0,         965,      -9.689886936,      -8.029761916,      -8.889437514,      -8.490319984,      -4.109444044
          0,           0,         966,      -9.788802584,      -8.058061722,      -8.888356276,      -8.512451693,      -4.103329259
          0,           0,         967,      -9.994804946,      -8.091704424,      -8.912561724,       -8.51100605,      -4.251499127
          0,           0,         968,      -10.12084493,      -8.108210617,      -8.871561983,       -8.52110859,      -4.646131391
          0,           0,         969,      -10.05428294,      -8.115141468,      -8.876955755,      -8.536264233,      -4.169614975
          0,           0,         970,      -9.984712096,      -8.121658647,      -8.864124137,      -8.560168372,      -3.976404007
          0,           0,         971,      -10.13918866,       -8.14505722,      -8.960419638,      -8.565025197,      -4.026016355
          0,           0,         972,      -10.09934465,      -8.154028075,      -8.969930381,      -8.571630056,       -4.20690214
          0,           0,         973,      -10.11204694,      -8.163391468,      -8.942628006,      -8.574106733,      -4.610745586
          0,           0,         974,      -10.03898091,      -8.169101891,      -8.940786465,      -8.585300567,      -4.447582916
          0,           0,         975,      -9.929634641,      -8.167463024,      -8.965289151,      -8.596770063,      -4.393272394
          0,           0,         976,      -9.980315407,      -8.187167689,      -8.943456763,      -8.620574703,      -4.343130741
          0,           0,         977,      -10.10351072,      -8.208115281,       -9.02636045,      -8.624291077,      -4.302308733
          0,           0,         978,      -10.23065182,      -8.227615046,      -8.932954747,      -8.648373497,      -4.247795113
          0,           0,         979,      -10.21121298,      -8.238376946,      -9.027098589,      -8.651548449,      -4.345592647
          0,           0,         980,      -10.26237918,      -8.251991525,      -9.034466419,      -8.659707369,      -4.573693556
