"Coordinates:0","Coordinates:1","Coordinates:2","Density","Energy","Exact Density:0","Exact Density:1","Exact Mach:0","Exact Mach:1","Exact Pressure:0","Exact Pressure:1","Exact Temperature:0","Exact Temperature:1","Exact Velocity:0","Exact Velocity:1","Exact Velocity:2","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","Velocity:0","Velocity:1","Velocity:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.40000010e+00,-7.40000010e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,3.84738275e-13,0.00000000e+00,1.00000000e+05,-4.22483596e-16,3.00000000e+02,6.94447573e+02,3.31326606e-13,0.00000000e+00,1,1.30956177e+02,-7.40000010e+00,-7.40000010e+00,0.00000000e+00
-7.19999981e+00,-7.19999981e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,3.11526548e-13,0.00000000e+00,1.00000000e+05,-4.47619855e-16,3.00000000e+02,6.94447573e+02,2.68278572e-13,0.00000000e+00,1,1.31239014e+02,-7.19999981e+00,-7.19999981e+00,0.00000000e+00
-7.00000000e+00,-7.00000000e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,2.48648243e-13,0.00000000e+00,1.00000000e+05,-4.78512470e-16,3.00000000e+02,6.94447573e+02,2.14129403e-13,0.00000000e+00,1,1.31521866e+02,-7.00000000e+00,-7.00000000e+00,0.00000000e+00
-6.80000019e+00,-6.80000019e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,2.08775461e-13,0.00000000e+00,1.00000000e+05,-4.47750616e-16,3.00000000e+02,6.94447573e+02,1.79792003e-13,0.00000000e+00,1,1.31804703e+02,-6.80000019e+00,-6.80000019e+00,0.00000000e+00
-6.59999990e+00,-6.59999990e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,1.32961554e-13,0.00000000e+00,1.00000000e+05,-4.21788288e-16,3.00000000e+02,6.94447573e+02,1.14503035e-13,0.00000000e+00,1,1.32087540e+02,-6.59999990e+00,-6.59999990e+00,0.00000000e+00
-6.40000010e+00,-6.40000010e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-4.02120421e-14,0.00000000e+00,1.00000000e+05,-3.97344823e-16,3.00000000e+02,6.94447573e+02,-3.46295639e-14,0.00000000e+00,1,1.32370392e+02,-6.40000010e+00,-6.40000010e+00,0.00000000e+00
-6.19999981e+00,-6.19999981e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-2.10897204e-13,0.00000000e+00,1.00000000e+05,-2.89214159e-16,3.00000000e+02,6.94447573e+02,-1.81619189e-13,0.00000000e+00,1,1.32653229e+02,-6.19999981e+00,-6.19999981e+00,0.00000000e+00
-6.00000000e+00,-6.00000000e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-3.73001055e-13,0.00000000e+00,1.00000000e+05,-1.86290153e-16,3.00000000e+02,6.94447573e+02,-3.21218808e-13,0.00000000e+00,1,1.32936081e+02,-6.00000000e+00,-6.00000000e+00,0.00000000e+00
-5.80000019e+00,-5.80000019e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-4.27718028e-13,0.00000000e+00,1.00000000e+05,-2.42779495e-16,3.00000000e+02,6.94447573e+02,-3.68339638e-13,0.00000000e+00,1,1.33218918e+02,-5.80000019e+00,-5.80000019e+00,0.00000000e+00
-5.59999990e+00,-5.59999990e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-4.61399256e-13,0.00000000e+00,1.00000000e+05,-1.59924334e-16,3.00000000e+02,6.94447573e+02,-3.97345038e-13,0.00000000e+00,1,1.33501755e+02,-5.59999990e+00,-5.59999990e+00,0.00000000e+00
-5.40000010e+00,-5.40000010e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-4.65933932e-13,0.00000000e+00,1.00000000e+05,4.49496529e-17,3.00000000e+02,6.94447573e+02,-4.01250164e-13,0.00000000e+00,1,1.33784607e+02,-5.40000010e+00,-5.40000010e+00,0.00000000e+00
-5.19999981e+00,-5.19999981e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-5.08343530e-13,0.00000000e+00,1.00000000e+05,1.57766835e-16,3.00000000e+02,6.94447573e+02,-4.37772235e-13,0.00000000e+00,1,1.34067444e+02,-5.19999981e+00,-5.19999981e+00,0.00000000e+00
-5.00000000e+00,-5.00000000e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-5.63665434e-13,0.00000000e+00,1.00000000e+05,2.34627518e-16,3.00000000e+02,6.94447573e+02,-4.85413990e-13,0.00000000e+00,1,1.34350296e+02,-5.00000000e+00,-5.00000000e+00,0.00000000e+00
-4.80000019e+00,-4.80000019e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-5.92638894e-13,0.00000000e+00,1.00000000e+05,2.65764555e-16,3.00000000e+02,6.94447573e+02,-5.10365206e-13,0.00000000e+00,1,1.34633133e+02,-4.80000019e+00,-4.80000019e+00,0.00000000e+00
-4.59999990e+00,-4.59999990e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-5.90221394e-13,0.00000000e+00,1.00000000e+05,3.40209777e-16,3.00000000e+02,6.94447573e+02,-5.08283322e-13,0.00000000e+00,1,1.34915970e+02,-4.59999990e+00,-4.59999990e+00,0.00000000e+00
-4.40000010e+00,-4.40000010e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-5.53264737e-13,0.00000000e+00,1.00000000e+05,4.35937709e-16,3.00000000e+02,6.94447573e+02,-4.76457204e-13,0.00000000e+00,1,1.35198822e+02,-4.40000010e+00,-4.40000010e+00,0.00000000e+00
-4.19999981e+00,-4.19999981e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-5.35616853e-13,0.00000000e+00,1.00000000e+05,5.64146495e-16,3.00000000e+02,6.94447573e+02,-4.61259292e-13,0.00000000e+00,1,1.35481659e+02,-4.19999981e+00,-4.19999981e+00,0.00000000e+00
-4.00000000e+00,-4.00000000e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.03861850e-13,0.00000000e+00,1.00000000e+05,7.27567685e-16,3.00000000e+02,6.94447573e+02,-5.20030101e-13,0.00000000e+00,1,1.35764496e+02,-4.00000000e+00,-4.00000000e+00,0.00000000e+00
-3.79999995e+00,-3.79999995e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-6.19224181e-13,0.00000000e+00,1.00000000e+05,6.86228560e-16,3.00000000e+02,6.94447573e+02,-5.33259780e-13,0.00000000e+00,1,1.36047348e+02,-3.79999995e+00,-3.79999995e+00,0.00000000e+00
-3.59999990e+00,-3.59999990e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-5.59783394e-13,0.00000000e+00,1.00000000e+05,6.19173144e-16,3.00000000e+02,6.94447573e+02,-4.82070889e-13,0.00000000e+00,1,1.36330185e+02,-3.59999990e+00,-3.59999990e+00,0.00000000e+00
-3.40000010e+00,-3.40000010e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-3.99113549e-13,0.00000000e+00,1.00000000e+05,5.23562447e-16,3.00000000e+02,6.94447573e+02,-3.43706200e-13,0.00000000e+00,1,1.36613037e+02,-3.40000010e+00,-3.40000010e+00,0.00000000e+00
-3.20000005e+00,-3.20000005e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-2.95153875e-13,0.00000000e+00,1.00000000e+05,4.69574525e-16,3.00000000e+02,6.94447573e+02,-2.54178841e-13,0.00000000e+00,1,1.36895874e+02,-3.20000005e+00,-3.20000005e+00,0.00000000e+00
-3.00000000e+00,-3.00000000e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-1.62952181e-14,0.00000000e+00,1.00000000e+05,4.56310731e-16,3.00000000e+02,6.94447573e+02,-1.40330175e-14,0.00000000e+00,1,1.37178711e+02,-3.00000000e+00,-3.00000000e+00,0.00000000e+00
-2.79999995e+00,-2.79999995e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,8.96366382e-14,0.00000000e+00,1.00000000e+05,3.36234096e-16,3.00000000e+02,6.94447573e+02,7.71927413e-14,0.00000000e+00,1,1.37461563e+02,-2.79999995e+00,-2.79999995e+00,0.00000000e+00
-2.59999990e+00,-2.59999990e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,2.57320153e-13,0.00000000e+00,1.00000000e+05,4.59781342e-16,3.00000000e+02,6.94447573e+02,2.21597420e-13,0.00000000e+00,1,1.37744400e+02,-2.59999990e+00,-2.59999990e+00,0.00000000e+00
-2.40000010e+00,-2.40000010e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,2.32557219e-13,0.00000000e+00,1.00000000e+05,3.91940806e-16,3.00000000e+02,6.94447573e+02,2.00272221e-13,0.00000000e+00,1,1.38027237e+02,-2.40000010e+00,-2.40000010e+00,0.00000000e+00
-2.20000005e+00,-2.20000005e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,1.35501243e-13,0.00000000e+00,1.00000000e+05,-6.14015044e-17,3.00000000e+02,6.94447573e+02,1.16690144e-13,0.00000000e+00,1,1.38310089e+02,-2.20000005e+00,-2.20000005e+00,0.00000000e+00
-2.00000000e+00,-2.00000000e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-9.48149369e-14,0.00000000e+00,1.00000000e+05,-4.33331468e-17,3.00000000e+02,6.94447573e+02,-8.16521578e-14,0.00000000e+00,1,1.38592926e+02,-2.00000000e+00,-2.00000000e+00,0.00000000e+00
-1.79999995e+00,-1.79999995e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,1.29067953e-13,0.00000000e+00,1.00000000e+05,-3.98739754e-16,3.00000000e+02,6.94447573e+02,1.11149963e-13,0.00000000e+00,1,1.38875778e+02,-1.79999995e+00,-1.79999995e+00,0.00000000e+00
-1.60000002e+00,-1.60000002e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-8.22341544e-13,0.00000000e+00,1.00000000e+05,5.91089184e-16,3.00000000e+02,6.94447573e+02,-7.08179139e-13,0.00000000e+00,1,1.39158615e+02,-1.60000002e+00,-1.60000002e+00,0.00000000e+00
-1.39999998e+00,-1.39999998e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-2.52073137e-11,0.00000000e+00,1.00000000e+05,7.76801312e-14,3.00000000e+02,6.94447573e+02,-2.17078836e-11,0.00000000e+00,1,1.39441452e+02,-1.39999998e+00,-1.39999998e+00,0.00000000e+00
-1.20000005e+00,-1.20000005e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,7.57903740e-10,0.00000000e+00,1.00000000e+05,-1.15441651e-12,3.00000000e+02,6.94447573e+02,6.52686995e-10,0.00000000e+00,1,1.39724304e+02,-1.20000005e+00,-1.20000005e+00,0.00000000e+00
-1.00000000e+00,-1.00000000e+00,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-1.19639569e-08,0.00000000e+00,1.00000000e+05,1.91538330e-11,3.00000000e+02,6.94447573e+02,-1.03030484e-08,0.00000000e+00,1,1.40007141e+02,-1.00000000e+00,-1.00000000e+00,0.00000000e+00
-8.00000012e-01,-8.00000012e-01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-4.32343263e-08,0.00000000e+00,1.00000000e+05,6.02372527e-11,3.00000000e+02,6.94447573e+02,-3.72322782e-08,0.00000000e+00,1,1.40289978e+02,-8.00000012e-01,-8.00000012e-01,0.00000000e+00
-6.00000024e-01,-6.00000024e-01,0.00000000e+00,1.16120553e+00,5.30000000e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000000e+00,8.06396362e+02,-1.15820728e-06,0.00000000e+00,1.00000000e+05,2.71372880e-09,3.00000000e+02,6.94447573e+02,-9.97418027e-07,0.00000000e+00,1,1.40572830e+02,-6.00000024e-01,-6.00000024e-01,0.00000000e+00
-4.00000006e-01,-4.00000006e-01,0.00000000e+00,1.16120529e+00,5.29999875e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00000048e+00,8.06396301e+02,1.52968089e-04,0.00000000e+00,9.99999609e+04,-1.54979332e-07,2.99999939e+02,6.94447646e+02,1.31732198e-04,0.00000000e+00,1,1.40855667e+02,-4.00000006e-01,-4.00000006e-01,0.00000000e+00
-2.00000003e-01,-2.00000003e-01,0.00000000e+00,1.16065741e+00,5.29781188e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,2.00053144e+00,8.06140442e+02,1.71780884e-01,0.00000000e+00,9.99306797e+04,-2.47581222e-04,2.99933533e+02,6.94555087e+02,1.48121600e-01,0.00000000e+00,1,1.41138519e+02,-2.00000003e-01,-2.00000003e-01,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,1.91027260e+00,8.07048938e+05,5.04766301e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.82444907e+05,0.00000000e+00,5.40000000e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.93536150e-01,7.50303406e+02,2.00665970e+01,0.00000000e+00,2.63837625e+05,5.85134387e-01,4.81140320e+02,3.92772951e+02,1.05045725e+01,0.00000000e+00,1,1.41421356e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.00000003e-01,2.00000003e-01,0.00000000e+00,1.65145266e+00,7.30257188e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.67266774e+00,1.01288800e+03,1.61581024e+02,0.00000000e+00,1.64416172e+05,2.30057791e-01,3.45877136e+02,6.15068403e+02,9.59501695e+01,0.00000000e+00,1,1.41704193e+02,2.00000003e-01,2.00000003e-01,0.00000000e+00
4.00000006e-01,4.00000006e-01,0.00000000e+00,1.49805033e+00,6.68194438e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.75860798e+00,9.53858887e+02,1.09865112e+02,0.00000000e+00,1.43888672e+05,1.56745240e-01,3.33506012e+02,6.38649809e+02,7.11967760e+01,0.00000000e+00,1,1.41987045e+02,4.00000006e-01,4.00000006e-01,0.00000000e+00
6.00000024e-01,6.00000024e-01,0.00000000e+00,1.38678384e+00,6.22779812e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.83186591e+00,9.07659119e+02,7.16062469e+01,0.00000000e+00,1.29219570e+05,1.04355596e-01,3.23204590e+02,6.56840504e+02,4.89427235e+01,0.00000000e+00,1,1.42269882e+02,6.00000024e-01,6.00000024e-01,0.00000000e+00
8.00000012e-01,8.00000012e-01,0.00000000e+00,1.31264997e+00,5.91921562e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.88578975e+00,8.72152527e+02,4.92482948e+01,0.00000000e+00,1.19933156e+05,7.11898282e-02,3.15832794e+02,6.68379410e+02,3.27594612e+01,0.00000000e+00,1,1.42552734e+02,8.00000012e-01,8.00000012e-01,0.00000000e+00
1.00000000e+00,1.00000000e+00,0.00000000e+00,1.27670860e+00,5.77270562e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.91001236e+00,8.57727539e+02,3.68412018e+01,0.00000000e+00,1.15070133e+05,5.38219027e-02,3.12347992e+02,6.74398855e+02,2.55825228e+01,0.00000000e+00,1,1.42835571e+02,1.00000000e+00,1.00000000e+00,0.00000000e+00
1.20000005e+00,1.20000005e+00,0.00000000e+00,1.22746706e+00,5.56856250e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.94464910e+00,8.37206116e+02,2.16198502e+01,0.00000000e+00,1.08374258e+05,2.99080554e-02,3.07199005e+02,6.82639080e+02,1.68038222e+01,0.00000000e+00,1,1.43118408e+02,1.20000005e+00,1.20000005e+00,0.00000000e+00
1.39999998e+00,1.39999998e+00,0.00000000e+00,1.21519303e+00,5.52597688e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.95613754e+00,8.32546204e+02,1.81628551e+01,0.00000000e+00,1.06840125e+05,2.44290195e-02,3.06019989e+02,6.85516617e+02,1.43216930e+01,0.00000000e+00,1,1.43401260e+02,1.39999998e+00,1.39999998e+00,0.00000000e+00
1.60000002e+00,1.60000002e+00,0.00000000e+00,1.21403384e+00,5.51599938e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.95765316e+00,8.30554932e+02,1.68296680e+01,0.00000000e+00,1.06786570e+05,2.42377389e-02,3.05707428e+02,6.85249198e+02,1.23167596e+01,0.00000000e+00,1,1.43684097e+02,1.60000002e+00,1.60000002e+00,0.00000000e+00
1.79999995e+00,1.79999995e+00,0.00000000e+00,1.18895400e+00,5.41390125e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.97956216e+00,8.19056030e+02,9.49751854e+00,0.00000000e+00,1.03551266e+05,1.26830991e-02,3.02788727e+02,6.89843023e+02,6.67251943e+00,0.00000000e+00,1,1.43966934e+02,1.79999995e+00,1.79999995e+00,0.00000000e+00
2.00000000e+00,2.00000000e+00,0.00000000e+00,1.18128502e+00,5.38349875e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.98389053e+00,8.16082458e+02,6.87302017e+00,0.00000000e+00,1.02531602e+05,9.04143043e-03,3.02185333e+02,6.91118467e+02,5.38631199e+00,0.00000000e+00,1,1.44249786e+02,2.00000000e+00,2.00000000e+00,0.00000000e+00
2.20000005e+00,2.20000005e+00,0.00000000e+00,1.16663539e+00,5.32284188e+05,1.16120552e+00,0.00000000e+00,2.00000000e+00,0.00000000e+00,1.00000000e+05,0.00000000e+00,3.00000000e+02,0.00000000e+00,6.94447579e+02,0.00000000e+00,0.00000000e+00,1.99618042e+00,8.08959473e+02,2.07256961e+00,0.00000000e+00,1.00693734e+05,2.47761142e-03,3.00547882e+02,6.93608407e+02,1.48671196e+00,0.00000000e+00,1,1.44532623e+02,2.20000005e+00,2.20000005e+00,0.00000000e+00
